3112,7717
3113,990
3114,344
3115,5111
3116,8306
3117,5088
3118,5112
3120,2689
3121,7820
3122,5101
68659,5923
3125,3622
3127,4479
3128,991
3129,992
3130,2690
3133,7489
3134,993
3135,5102
3136,7321
3138,2691
3140,7322
3141,2692
3142,5554
3143,5555
3144,2693
3145,4435
3146,588
3147,467
3148,589
3150,994
3152,995
3153,3558
3155,2339
3156,2694
3157,644
3158,6999
3159,2340
3160,996
3161,7000
3163,4436
3165,5556
3166,6058
3167,2695
3168,997
3169,311
3171,5898
3173,998
3174,999
3175,645
3176,345
3177,5075
3178,3387
3179,590
3180,7671
3181,1000
3182,1001
3183,5671
3185,1002
3186,4381
3188,7072
3189,3118
3190,8387
3192,5481
98836,8776
3194,4616
3196,2212
3197,2696
3198,2697
3199,5500
3200,4564
3201,2341
3202,7158
3203,4313
3204,2698
3205,5733
3206,2699
3207,5883
3208,312
3210,313
3211,7821
3213,2261
3214,5657
3216,5734
3217,6823
3218,2700
3219,1003
101525,4031
3223,4437
3224,4438
3225,1004
104303,6638
3232,7323
3235,5557
3238,5076
3239,8388
3240,5482
3241,6844
3243,123
3244,2701
3245,2342
3246,1005
3247,2702
3248,2343
3249,2703
3250,1006
3251,314
3252,2344
3253,1007
3254,3119
68791,1598
3256,1008
68793,1599
3258,2705
3259,5658
3260,5558
3261,1009
3262,1010
3263,316
3264,4089
3265,317
3266,1011
3267,1012
3268,3408
3269,2706
3270,4531
3271,4480
3272,1013
3273,1014
3274,2707
3275,1015
3276,8655
6008,2400
3282,8390
3284,5559
65577,5392
3286,1017
3287,6001
3289,7073
3292,7822
3294,5735
71033,3245
134368,1886
3298,591
3299,4658
3300,408
3301,1018
68838,6773
3303,8613
3304,7490
3306,5582
3307,1019
3308,2709
3309,7324
3310,2345
68848,5396
3313,5560
3314,7325
3316,1020
3317,1021
3318,1022
3320,1023
134393,1887
3324,592
554,5647
3326,5077
3327,4439
3328,1024
3329,4440
3330,4617
3331,8392
3334,2710
68872,7562
3338,8614
3339,8393
3340,7823
3341,5103
3342,4441
3343,7824
3344,5736
3347,5561
68884,6917
3349,8529
3350,4442
3351,8394
3354,646
3355,2262
3357,3017
3358,1025
3359,2711
3360,2712
3361,1026
3362,1027
3363,2713
3364,5104
3365,2346
561,8328
3368,5562
3370,2714
3371,2347
3377,7825
3379,4618
3380,7826
3384,6312
3385,2715
3386,1028
3387,4256
3388,4619
3390,1029
3391,2716
3392,5563
3393,6313
3394,2717
3395,2718
3396,626
3397,4090
3398,4091
3399,6059
3400,4659
3401,5221
3402,8395
3404,4939
3405,2348
3406,2213
3408,346
3409,1030
3412,3350
3414,4620
3415,2349
68952,3948
3417,3351
3418,1031
3420,2719
3421,1032
3422,3623
68959,3949
3424,556
3425,5564
3426,2720
3427,5105
3428,2721
3429,1033
3430,4852
68967,4187
3432,5106
3434,3388
3435,1034
3436,6314
3437,4877
3438,2263
3439,3682
3440,3683
3441,2722
3442,5992
104339,8216
3444,5685
3445,2723
3446,6825
3447,5565
3448,1035
3449,7193
3450,3120
3451,2724
3452,4793
3453,8962
3454,8568
71573,7057
3456,4698
3457,4621
3459,6201
3460,8592
3461,1036
3462,1037
3463,5993
3465,8397
3466,4794
3467,2996
3468,2350
3469,4443
3470,5120
3471,1038
3474,593
3475,2351
3476,1039
3477,1040
3478,2725
3479,3074
3480,3409
3481,1041
3483,2726
3484,1042
3487,8436
3489,1043
3490,4622
3491,8398
3492,5566
3494,2727
3495,8399
3496,6826
3497,6600
3498,2352
3499,1044
3500,2728
3501,5113
3502,5575
3503,1976
3504,1045
3505,1046
3506,2729
3507,2730
3508,2997
3509,4795
3510,124
3511,4444
3512,1047
3513,2731
3515,3121
3516,5107
3518,8400
3519,3352
3520,5567
36289,5206
3522,6827
3524,2732
3525,3122
3526,2733
3527,1048
3528,2734
3529,2735
3531,6315
69069,6929
3534,1049
3535,1050
3536,1051
3537,2736
3538,1052
3539,5483
3540,5501
5479,5278
3543,1053
3544,4446
3545,2737
3546,2353
3547,4447
3548,2738
3549,2739
3550,4448
3551,2740
3552,1054
3553,4660
3554,3684
3555,1055
3556,1056
3557,2741
3559,2354
101864,1773
3563,4623
3564,3018
66130,1582
3566,1057
3567,5502
3568,2964
3569,1058
3571,1059
3572,5114
3573,3685
3574,3686
3575,8963
3576,5124
3577,1060
3578,468
3579,5115
3580,5503
3581,3687
32853,7394
3584,4481
69122,1601
3587,8401
3588,4450
3590,4451
101895,1774
3593,3075
3594,4661
3596,8656
3598,1061
3599,6060
3600,6601
3602,8437
3604,6061
3605,8402
3606,3410
3608,2742
3609,4453
3611,6062
3612,6063
3613,2743
3614,2744
3615,4565
3616,4681
3617,1062
3618,1063
3619,8403
3620,5116
3621,5737
3622,6602
3623,647
3624,627
3626,1064
3627,6518
3628,3353
3629,2355
3632,5583
36401,4974
3634,1066
3635,1067
3637,4142
3638,1068
3639,1069
3640,7326
3643,3354
3646,5027
3649,2745
3653,3411
3654,4624
3655,4454
3656,5504
3657,5505
101962,5724
3659,8404
3660,4314
3661,8405
3662,8406
3663,8407
3664,8408
3665,8409
3668,2356
3669,5117
3671,19
3672,3559
3673,6064
3674,6002
3675,4455
3676,1977
3677,3024
3678,4456
3679,4457
3680,4458
3681,2357
3682,4482
3683,1070
3684,2746
3685,2747
3686,2748
3687,3688
3688,2749
3689,5118
3690,4853
3691,4682
3692,8410
3693,4315
3694,5659
3695,5994
3696,3689
3697,2264
3698,2948
3699,3076
3700,4459
3701,2750
3702,2751
3703,2998
3704,2752
3705,5108
3706,2999
3707,1071
3708,4460
3709,4316
3710,3560
134783,9057
3712,2753
3713,2754
3714,5506
3715,5632
3716,5507
3717,1072
3718,7491
3719,7759
3720,2514
3721,5484
3723,5508
3724,2755
3725,4566
3726,3564
3727,3000
3728,1073
124,4216
3730,1074
3731,7827
3732,4567
3733,4462
3734,2756
3735,1075
3736,2358
3737,6828
3738,4568
3739,4345
3740,3690
3741,2359
3742,1076
3743,4662
3744,2482
3745,1077
3746,5976
3747,1078
36517,1467
3751,409
3752,1079
3753,347
3754,5109
3755,1080
36525,4954
3758,5995
3759,6065
3760,4569
36529,1468
3763,1081
3764,4317
3765,5078
3766,5079
36535,2462
3768,5222
3769,4570
3770,594
3771,5080
3773,595
3774,4878
3775,6066
3777,5739
3780,596
134853,1888
3783,1082
3784,7194
3785,1083
3786,1084
3787,1085
3788,1086
3789,4571
3790,7001
3791,597
3792,6829
3793,598
3794,599
3795,5485
3798,600
3799,601
3800,1087
3801,602
3802,3077
120783,8861
3804,2757
3805,8412
3806,4572
3807,5081
3809,603
3810,4573
3811,3001
3812,2758
3813,7195
3814,4143
3816,4574
102123,1775
3820,8413
3821,3614
3822,6951
3823,1088
3824,4663
3825,604
3826,1089
3827,605
3829,606
3831,607
3832,8414
3833,7828
3834,2759
3835,4532
3836,3355
3837,8415
3838,8416
3839,8417
3840,4318
3841,608
3843,3692
3844,609
3845,9050
3846,6316
3847,5740
3848,7136
3849,7464
3851,8418
3852,1090
3854,1091
3855,8307
3857,4639
3858,2965
3859,2760
3860,7673
3861,610
3863,611
3864,612
3865,613
3868,1092
3869,614
69406,1603
3871,615
3872,5584
3873,616
3875,5741
3877,4319
3879,617
3880,7674
3882,1093
3883,8509
3885,618
3886,619
3889,4625
102194,4033
3891,5269
3892,1094
3893,1095
3895,4626
3896,1096
3897,348
69436,1604
3901,6067
3902,6845
3903,7002
3905,6519
3906,3389
3908,4114
3909,9051
3910,1097
3911,1098
3913,7492
3914,4879
3915,1099
3916,469
3917,3002
3918,4320
3919,5486
3920,3624
3921,6068
3922,6069
104419,6546
3924,6070
3925,3625
3926,4627
3927,2761
3928,4628
3929,4629
3930,3626
3932,3627
3933,8657
3934,6925
120805,7723
3936,5270
3937,3078
3938,8420
3939,8421
36708,3844
3941,8423
3942,8424
3943,1100
69481,1605
3946,4483
3947,7493
3948,349
3949,125
3950,3693
3951,7196
3952,1101
3953,4664
3955,3694
3956,1102
3957,2762
3959,3356
3960,8425
3961,3695
3962,3696
3963,3628
3964,6071
3965,3629
3966,3630
3967,1103
3968,1104
3969,1105
3970,3697
3971,8426
3972,3412
3973,4880
102278,8794
3975,4796
3976,8532
3977,1106
3978,4665
3979,1107
69516,4188
3981,1108
3983,1109
3984,1110
66200,8114
3986,648
3987,1111
3988,649
3989,1112
3990,1113
3991,4694
3992,2360
3993,1114
3994,1115
3996,470
3997,4970
3998,1116
3999,1117
4000,7157
153584,7170
4002,2763
667,3618
4005,1118
4006,318
4007,1119
4008,2361
4009,2764
4010,1120
4011,471
4012,2765
4014,350
4015,1121
4016,2966
4017,1122
4018,351
4019,472
4020,1123
4021,1124
4022,352
4023,1125
4024,6072
4025,353
4026,8615
4027,1126
4029,1127
4030,1128
4031,4695
4033,1129
4034,473
4035,6846
4036,1130
4037,1131
4039,2766
4040,4092
4041,2767
4042,3357
4043,7138
4045,5999
4046,7139
4047,3358
4048,7140
4051,8658
4052,1132
4053,8659
4054,3019
4055,1133
4056,1134
4060,2768
135133,1889
4062,2769
4063,2770
135137,6944
4066,1135
4067,7173
4068,6074
4069,3020
69606,5398
4073,7730
102378,8795
4076,8616
4077,7197
4079,1136
4080,6340
4081,4321
4082,1137
4084,4257
4085,1138
4086,2771
4088,2772
4089,5633
4090,2773
4091,3413
4092,4093
4095,5974
4098,7829
4101,8469
4102,2774
102407,4035
69640,3397
4105,2265
4106,4630
69644,3241
4109,7198
4111,2775
4114,3025
4115,5634
4116,7199
4117,5963
69654,8120
4121,1139
4122,2776
4123,7831
4124,4322
4126,2777
4128,2778
4130,4533
4131,8308
4132,2779
4133,6075
4135,3698
4136,7200
4139,4631
4140,4323
102445,1777
4142,6077
4143,6036
4144,1140
4146,2780
4148,1141
69685,3951
4151,5977
4153,4797
4155,4666
4156,8660
4158,1143
4159,6549
4161,1144
4162,7201
36931,8525
4166,5487
4167,1145
4168,1146
4169,6078
4171,7202
4173,8533
4174,4200
4175,7832
69712,3242
4177,6079
4178,5964
4179,4632
4180,5635
4181,7013
4183,7833
69720,5819
4185,7834
4186,4633
4187,3606
4188,6080
4189,8440
4190,2781
4191,6495
135264,9018
4194,7760
4195,4634
135268,9020
4197,7494
4198,8661
4200,6784
4201,8309
4203,4484
4205,4324
4207,5271
4208,8617
4210,1147
4211,2782
4212,5272
4213,4325
4214,2783
4215,7203
4216,7204
4217,4881
4218,4485
4219,4534
4220,4636
4221,4535
4222,4326
4223,1148
4224,5726
69761,3037
4226,474
4228,2784
4229,4798
4231,1942
4232,1150
4233,8662
4234,4486
4235,1151
4236,7074
4237,7075
4238,1152
4239,1153
4241,7796
4246,1154
4247,1155
4248,2967
4251,2968
4252,7076
4254,3615
4255,3699
66246,7474
4262,475
4263,2785
4265,4799
4266,4327
4267,2363
4268,8663
69805,5399
4270,1156
4271,1157
4273,5585
4274,7205
4275,3700
4276,2786
4277,6341
4278,2364
4279,7206
4280,2787
4281,7835
4282,2365
4284,6651
69821,8121
4290,4751
4291,2788
4292,2789
4293,5636
4294,6081
4296,6604
4297,2366
4298,7761
4299,1158
4300,7207
4302,1159
4304,4536
4305,6619
4306,354
6690,8930
69844,3105
4310,628
4312,2367
69849,6288
4316,2790
4317,5223
4318,2791
4319,8441
4321,629
4322,1160
4324,8442
4326,2792
4327,4848
4329,6342
4332,7836
4333,2793
4334,4144
4337,8443
4338,5686
4339,5687
4340,2969
4342,8964
4343,1161
4344,1162
4345,2794
4347,7026
4349,6633
4350,6878
4351,1163
4352,2795
4353,5688
4354,2796
4355,5637
4356,5660
4357,4537
4359,2368
4360,6343
4361,1164
102666,6189
135436,1890
4366,5030
4367,1165
4368,5742
4369,1166
4370,1167
4371,5672
4372,1168
4375,7077
4378,1169
4380,1170
4381,1171
102686,7283
4383,1172
4384,5978
4386,1173
731,5510
4388,1174
4389,5034
4390,5743
4391,6847
4392,7837
4394,4752
4396,2797
4397,8664
4399,8618
4401,8444
4402,6083
4403,5744
4404,1978
4405,7327
4406,2798
4407,4487
4409,2799
4410,1175
4411,8445
102716,4036
4414,7838
69951,5400
102720,6935
4417,5745
4420,5586
4422,3026
4424,6317
4426,7839
4427,4732
4428,7840
4432,2369
4433,7841
135508,8274
4437,1979
4438,3702
4440,6520
4441,3703
4442,6521
4443,3079
4444,3704
4445,8461
4446,1176
4447,356
4448,476
102753,3046
4450,1177
4451,1178
4452,2970
4453,8462
4454,3705
4458,2370
4459,4964
135532,5934
4462,6344
4464,2800
4465,2801
4466,5224
4467,3390
4469,8638
4470,4145
4471,8665
37240,5261
4473,5689
4474,2802
4475,4464
4477,8666
4478,6345
4479,4488
4480,4328
4482,2803
4483,2971
4486,2804
4487,2805
4488,2806
4489,1179
4490,4329
4491,2807
4492,4640
4493,4641
4495,2808
4496,2809
135569,1892
4498,2810
4499,2811
4500,6202
4501,4330
4502,2972
4503,2812
4506,5338
4508,6084
4509,2973
4511,6085
102819,6742
4516,4331
4518,6203
4519,3706
4520,4332
4521,8297
4522,2813
4523,7842
4524,2814
4526,2815
4527,7014
4528,2816
4529,7141
4531,5232
4532,4753
4533,3707
4534,6538
4535,5884
4537,6346
4538,8619
4539,6496
4541,8470
4543,7306
4544,7142
4545,4538
4546,1180
71755,7564
4550,7015
4552,1980
4553,3080
4555,7843
4557,2817
4558,2974
4559,7016
4560,4333
4561,4334
4562,7495
4563,5576
4564,2371
4565,6522
4566,5225
66297,3940
4568,7744
4569,6751
4570,2818
4571,1181
4572,4489
4573,2819
102880,1779
4577,3708
4578,7017
4584,6037
70121,5258
4587,6033
4589,5226
4590,7844
4591,8620
4592,8621
4593,5893
102903,1780
4600,4539
102905,7284
4602,8667
4603,6348
4605,8622
4606,7845
4608,2820
4610,8446
37380,5351
4614,3709
4615,2821
4616,4800
4617,2822
4618,3710
4619,3711
4621,1182
4622,2975
4623,1183
4624,3712
4625,3081
4626,6620
4627,2823
4628,2824
4629,2825
4630,4882
4632,6621
4634,8668
4636,4335
4638,1184
4639,1185
4640,8553
4641,410
4642,1186
4643,1187
4644,7208
4645,1981
70183,4987
4649,2976
4652,2977
4654,1188
4655,5031
4658,1189
4659,7846
4660,6785
4661,2826
4662,2978
4663,6086
4664,6622
70201,8124
4666,1190
4667,7847
4670,4336
4673,4490
4674,7848
4675,1191
4676,5339
4677,4540
4678,1192
4679,1193
4680,6623
4681,2827
4682,4337
4684,7849
4686,4759
66317,4984
4688,4201
102993,3489
4690,7209
4691,3082
4692,7850
4696,6525
4697,3713
4698,7496
4699,4667
4700,1194
4701,1195
4703,7210
4704,6349
4705,6624
4706,6625
37475,4642
4709,2828
4710,2829
4711,7497
4713,1196
4714,2830
4716,7851
4717,6526
4718,357
4719,1197
4720,1198
4721,6550
4722,7078
4723,1199
4724,8965
4725,1982
4727,1200
4728,1201
4731,1202
4732,4883
4733,2831
4734,1203
4735,5125
4736,9064
4737,6848
103042,1781
4740,5488
4741,8924
4743,6087
103048,4037
4745,4668
70282,5401
4748,7628
4749,4884
4750,4885
4751,2832
4752,5746
4753,8510
4754,5747
4755,4773
4756,4669
4757,4541
4761,7675
4765,4886
4766,7079
4767,5227
4768,5587
70305,5402
4770,5260
4771,3414
4772,1943
4774,6088
4775,3714
4776,1206
4782,7676
4783,6849
4784,4760
4787,2833
4789,3083
4792,7298
66335,3941
4796,8623
4798,7648
4799,4083
70336,1610
4801,7762
4802,5690
4803,2834
4804,8447
4806,6952
70344,6924
4809,2979
4810,7212
4811,3084
4812,8669
99106,8779
4814,4670
135887,4071
4816,1207
4818,6089
4821,4671
4822,7111
4823,1208
4826,6551
4830,2836
4831,7852
4832,2837
4833,4733
4834,4761
4835,2838
4836,7213
103141,3490
4840,7853
71804,8128
4842,5691
4844,1209
4846,3586
4848,1210
4849,7143
4851,7214
72176,7439
4854,8448
4855,3716
4857,2372
4859,7854
810,3620
4862,3027
4863,6205
4865,2373
4866,4801
4867,4672
4873,1211
4874,3085
4875,4887
4876,5340
4878,630
813,6868
4880,5577
4881,1212
70418,8125
4885,6948
4886,477
4887,5126
4888,1213
4889,2839
4890,1214
4893,5748
4895,6552
4896,478
4897,7080
4898,2840
4899,3717
4901,1215
4902,1216
4903,1217
103210,7578
4911,7753
4912,6090
4914,1218
4915,3718
103221,8796
4920,7763
4921,7215
4923,5692
103228,1782
4925,7216
4927,7855
4928,4146
4929,2841
4930,8624
103235,5194
4932,2842
4933,6954
32898,5798
4936,3028
39052,7470
4941,2843
136016,5955
4945,5228
136018,8275
4947,6955
136020,1893
4949,4338
4951,2844
4952,6527
4954,2845
71823,8712
4956,2980
4957,6956
4958,1219
37727,3374
4960,2846
37729,1470
4963,358
4964,4699
37733,2463
4967,2374
37736,2464
4969,7147
4970,2206
4971,2847
4972,5885
4973,479
4974,1220
4975,411
4976,2375
4977,4673
4978,2376
4979,1221
4980,3719
4981,8463
4984,8625
4987,3720
4988,2981
4989,3721
4990,5693
4992,1222
4993,480
4994,5514
4995,359
4996,5749
70533,2495
4998,7329
4999,7857
5000,1223
5001,7330
5002,7271
5003,4492
5004,7858
5008,1224
5009,5588
5010,1225
835,5026
5012,6091
5013,1226
5014,2377
5015,1227
5016,4685
5017,1983
5018,7498
5021,6092
5022,7499
5023,7217
5025,3722
5026,1228
5027,2848
5028,4147
70565,6702
98369,6738
70567,3244
5033,7859
5034,5750
103339,5447
103341,4269
5038,6093
5039,8449
5040,3723
5041,8471
5042,8472
5043,2849
6302,8676
5046,5127
5047,5273
5048,6094
5049,2850
5051,7218
5053,4889
5054,1984
5055,3724
5056,7159
5057,8450
5059,7331
5060,1229
5061,2851
5062,1985
70599,5330
5064,481
5065,2515
5066,1230
103372,1785
5069,6038
5071,1231
5072,1986
5073,2378
5074,1232
5075,1233
5076,5705
5079,8452
103384,4038
5081,4802
5083,7148
37853,5515
5087,7860
5088,7861
37857,4109
5092,5706
5093,4803
5094,3725
5095,4890
5096,2379
5097,6957
5098,7862
5099,4820
5101,7718
5102,6754
5103,3415
5105,1987
5106,2982
5107,5694
5108,4674
5109,6095
5110,1234
5111,2852
5114,2380
65638,7431
5119,7863
5120,1235
5121,7160
5122,2853
5125,2854
5127,2855
5128,1236
136562,1894
5134,5274
5135,1237
5137,1988
5139,3726
103444,6990
5141,5229
70678,4127
5146,3136
5147,2381
5151,3727
5152,2856
5153,5751
5159,3728
70697,1611
5164,4675
5165,3729
5167,8453
5168,6096
5170,1238
5171,1239
5172,2858
5177,2382
5179,7546
5180,4493
5182,8464
5186,7219
5187,2859
70728,3445
5193,2860
5198,2861
5199,7864
5202,7332
5203,4340
5205,3730
5208,2862
5210,3731
5214,2863
70751,8126
5218,1240
5219,1241
5220,1242
5222,1243
5223,8561
5224,8626
5225,1244
5226,7500
5227,8454
5229,8966
5230,8455
5231,8456
5232,8457
5233,8458
5234,8459
103539,4783
5236,8627
5237,2864
5238,7220
103543,8798
5241,7221
5242,7865
5243,6528
5244,3732
5246,7222
5247,2865
5248,7223
5250,2866
5254,1245
5255,4542
5256,7501
5258,7678
5264,8967
5265,7307
5266,360
5267,6350
5269,1246
38038,2227
5271,8968
5275,6206
5276,2867
5277,2868
5278,8512
5279,1247
5282,2983
5283,1248
5285,7502
5288,7333
5291,1249
5292,4341
5293,1250
5294,3733
5296,1251
5297,2869
5298,1252
5299,361
5300,5714
5301,8460
5302,4494
5303,2870
5304,2383
5305,6097
5307,2871
5308,1253
5309,2872
70846,6919
885,7698
5312,4676
5313,1254
5315,6851
5316,1989
5319,1255
103624,3492
5323,4891
5324,6652
5325,6539
70862,1612
5329,3734
5333,5589
5334,2873
5335,2874
5337,6098
5339,1256
5341,7224
5342,4342
5343,4343
5344,2875
5346,1257
66427,8500
5348,2384
5349,126
103655,5448
5352,8628
892,4240
5354,6099
103659,6545
5356,8670
5357,5275
5359,2876
5360,4754
5361,6100
70898,8578
5363,1258
5364,1259
5365,7149
5366,2877
5367,2385
5372,6101
5373,2386
5375,6102
5377,1260
5378,482
5379,5035
5380,2214
6358,6114
5382,2878
5383,6958
103688,3314
5385,2387
5387,4677
5388,1261
5389,5276
5391,1262
5395,8629
5398,7226
5400,1263
5401,3416
77359,7444
5404,7334
901,5489
5410,1264
5413,8513
5414,6653
5415,4678
5416,1265
5417,6852
5418,1266
5419,1267
5420,6351
5421,5277
5422,4508
5425,6853
5427,8630
5428,7022
5433,5661
5434,7335
5438,4543
5440,5590
5443,4892
5444,1268
5445,483
5446,2388
5447,4495
5448,4893
5449,1269
5450,7867
103755,8800
5452,2879
5458,1270
5459,1271
5460,4965
5462,7227
5463,1272
5464,362
5466,8562
33679,378
103772,4039
5470,2389
5471,2880
5473,6207
5475,6984
5477,1273
5478,1274
33681,5349
5480,6004
5481,1275
5483,2984
71106,3955
5489,2390
5490,3086
915,2155
103801,4756
5498,5591
5500,1276
5501,4894
5502,1277
5503,8563
5504,1278
5505,4544
103810,1786
5507,1279
5508,1280
103813,7285
5515,1281
5516,8564
5517,8565
5518,3087
136592,5215
71057,3246
5522,3088
5523,6675
5524,1282
5525,3367
136598,5956
5527,6503
5528,1283
5530,4148
5531,4895
5534,2882
5535,8566
38304,7401
5538,6103
5539,6104
5540,3735
5541,1284
5544,2883
5548,2884
5553,1285
5556,4896
5558,6553
5560,7547
5561,2885
5562,4897
5564,2886
71102,4765
5568,1286
5569,4898
5570,3137
71108,4189
5573,8671
5574,1990
5575,8567
5577,1287
103883,4270
5581,2887
5582,8672
5585,3737
5588,5752
136666,8895
71131,7639
5597,4899
71135,3956
5600,5753
5601,6352
5602,4202
5603,6959
5604,7336
5605,4821
5607,5979
5608,1991
5609,4900
5611,5279
5612,4679
5613,5592
5615,4901
38384,8549
5617,1288
5618,1289
5619,7228
5620,1290
5621,3738
5622,6960
5625,4902
5628,4468
5629,6105
5630,484
5632,7003
5633,2392
5636,8673
5637,6879
5638,7869
5641,7870
5642,7229
5643,6605
71180,3038
5646,7018
5649,8427
5650,485
5651,6961
5655,2888
5662,1291
5663,6580
5666,3739
5667,7230
5668,4149
5669,127
5670,2889
5672,6554
5673,1292
71211,562
103980,3047
5677,4680
5678,6555
5679,363
5680,2890
5682,2393
5684,6606
5685,7081
5686,1992
5689,2891
5690,3138
5691,3740
5693,3569
5694,2892
5696,2893
5699,2894
5700,4465
5703,2895
5705,2896
5707,2897
5710,7731
71248,3957
5715,5754
71252,5403
71254,5404
5723,2899
71264,1613
5729,2900
38499,4119
5732,2901
5734,3741
5735,3742
5736,3743
5737,3744
5742,2902
136816,8897
5745,2903
5746,3745
5747,2215
5752,6880
5754,7299
98473,8194
104069,4784
71304,4837
104074,5449
5772,7719
5773,2904
104078,8804
5777,7871
5778,5755
963,7313
5780,6208
71318,5405
121113,5873
5784,4115
5785,3417
5787,7231
5788,6468
5791,1293
136864,1895
5795,7872
5796,6962
99270,8201
5799,6963
5801,6964
5803,6676
5808,6854
5809,1295
5810,2394
5812,2905
5815,6556
5816,364
5818,8925
5819,6557
5820,6876
5825,7503
5826,7030
5828,7115
5829,4545
5830,7465
5832,7232
5833,6529
5834,7019
5836,6355
5839,4966
5840,4967
5841,4822
71379,3247
5846,2907
5847,2908
5850,6881
5853,1994
5854,2909
5857,2910
5859,2911
5864,8514
5866,6830
5867,1995
5868,7679
5869,2912
5872,1296
5873,6965
5874,6558
5875,7082
5876,5121
5878,1297
5879,6469
5880,4904
5881,1996
5882,2395
5883,4905
5888,6498
5891,5756
5893,1298
71433,7563
5899,5965
5900,2913
5901,4906
71438,4190
5903,1300
104211,1787
5909,1301
5910,5230
5913,8926
104218,4271
5915,6786
5917,6877
5918,6487
5923,2914
71460,4766
5926,2915
5927,2916
71464,1616
71466,3446
71468,3248
5933,2917
5936,7873
104241,1788
5938,2918
104243,5450
5940,2396
5941,5280
5942,3746
5943,3747
5944,4768
5945,1302
5947,5281
5949,1997
5952,412
992,6331
5954,1303
5955,3748
5956,1304
5957,1305
71494,6266
5959,1306
5960,2919
5961,2920
5962,2921
5963,7233
5965,7504
5966,7874
104272,1789
5969,7020
5970,3418
5971,2397
104283,5953
5980,5757
5981,3089
71518,5820
71520,3249
5985,6488
5986,7765
5989,486
5991,1308
5992,2398
5993,7505
71530,5406
5995,365
71533,3959
71535,1617
6000,5758
6001,2399
6003,1309
6005,7150
6006,4968
104312,5451
6012,6471
6013,6472
6014,6473
6016,1310
104321,8215
6021,6209
6022,8927
6025,1311
6027,2922
6466,6374
38798,5710
6031,7766
6032,6966
104337,4859
6467,7769
6037,1312
6039,8649
6040,5036
6042,7506
71579,3250
6047,7875
1008,5669
6051,7876
6056,8535
6057,4907
6058,3368
6059,1313
6060,6106
6062,7004
6063,4908
6064,7877
104374,3577
6073,8536
6077,6882
6078,6967
6084,2923
6091,8928
6092,6356
6093,4094
6095,6530
6096,2924
99320,5000
6100,7878
6101,2925
6103,2926
6104,4496
6105,7879
6107,3029
6109,7880
6114,6210
6115,2927
6116,3090
38886,1473
6121,6211
6122,7151
6123,4150
6124,6107
6125,4497
6126,5593
6127,2928
6132,6212
6133,7881
104441,6500
6140,1998
6143,8675
6148,7339
104457,5848
6154,6474
6155,1314
6156,3749
6157,1315
6159,6855
6162,2401
6163,6005
71700,5821
6166,6968
6170,4769
6178,6969
6180,1316
6182,6108
6183,4546
6184,620
6185,7507
6186,2929
6187,5037
6188,1317
6195,4770
71732,6706
6197,1999
6198,7340
6201,2216
6203,1318
6204,4909
6207,5038
71745,3960
6211,4700
6212,2930
6213,3750
6214,2000
6215,6856
6216,6180
6218,366
6219,6970
6223,3139
38992,6686
6225,6357
38994,8051
6227,6358
6228,7649
6230,7882
6231,6359
6232,6360
6233,2931
6234,2932
6235,2402
6237,2933
6238,2934
6239,6361
6240,2935
103865,8802
6242,2001
6243,5662
6244,7083
6245,6109
6247,7767
6249,6787
6250,4804
6252,5707
6254,4346
6256,5759
6257,5760
6260,6110
6261,6971
6263,2936
6264,3091
137337,1896
6266,6111
6268,7005
6269,4771
6271,1319
6273,4347
71810,7749
6276,6362
6279,7680
6281,1320
6283,1321
6284,4910
32943,8038
6286,2266
6287,1322
6290,5761
6291,3140
104597,8218
6294,2002
33817,5800
6296,1323
6297,3607
6298,3751
6299,1324
6300,4814
6301,4151
71838,1618
6303,1325
6305,4095
6306,7681
6308,2937
6314,6363
6315,6364
6316,3092
6318,2938
6322,2003
6323,2004
6327,1326
6329,7084
6331,1327
6332,8569
6333,1328
136602,5878
6335,7234
6337,6857
6338,3752
6339,7682
71876,5259
6341,7883
6342,8971
6344,4498
6345,2939
6348,8677
6349,8678
6350,3141
6355,6112
6356,6365
6357,6113
104662,5849
66596,1584
71899,3251
6365,1329
6367,5762
6368,7508
6369,8972
6370,3369
6373,367
6375,4547
6377,128
6378,487
6379,3753
6380,1330
6383,2005
6384,6858
6385,1331
6386,6366
6387,6115
6390,6116
6395,5763
1066,5532
6400,7341
6404,2403
6405,6972
6408,7342
1068,7808
6410,7884
6412,5640
6413,2940
6414,6117
39183,2465
6416,7768
6419,2941
6422,2942
6423,6118
6424,6367
6425,9065
6426,6973
6427,8679
6428,5886
6429,6368
6431,6369
6432,6370
6433,1332
6436,2943
6440,1333
6442,1334
6446,6371
6447,6974
6448,6372
6449,7235
6450,5887
6452,2944
104757,8219
6454,6119
104841,576
104760,8807
6458,6373
6460,5568
6461,6975
39231,2466
6464,1335
6465,6213
39234,5304
39307,6760
6468,6375
6470,6376
6473,2945
6474,5673
72011,1619
6476,7300
6477,6377
6480,4548
6482,4258
6484,6378
6493,5039
6498,6379
6502,368
6503,1336
6506,7745
72043,7058
6509,4152
132157,4273
6513,7343
6514,8680
6516,2217
6518,6976
6521,6380
6522,6381
137595,9058
39292,1474
6525,6382
6527,6383
6528,7885
6530,2006
73323,8132
6533,6120
6534,1337
6535,4744
6536,6121
6537,1338
6538,2007
6539,1339
6541,2267
6547,1340
