UserID,MovieID,Real Rating,Predicting
73,4011,4.5,3.7
73,4148,3.0,1.2
73,4246,2.5,0.0
73,4262,4.0,4.3
73,4340,2.0,0.5
73,4447,1.5,0.0
73,4519,5.0,0.0
73,4713,4.5,0.0
73,5025,3.0,0.0
73,5040,3.5,0.0
73,5139,3.5,0.0
73,5329,4.5,0.0
73,5401,3.0,0.0
73,5418,3.0,2.0
73,5459,2.0,2.3
73,5621,2.0,0.0
73,5902,4.0,1.5
73,5952,5.0,2.8
73,6188,3.5,1.3
73,6373,2.5,0.7
73,6377,4.0,1.3
73,6595,1.5,0.5
73,6774,3.5,1.0
73,6857,3.5,1.2
73,6887,3.5,0.0
73,6934,2.0,1.8
73,6952,3.0,0.0
73,7143,2.5,1.5
73,7411,3.0,0.3
73,8361,3.0,1.0
73,8371,3.0,1.7
73,8526,2.5,0.0
73,8531,2.0,0.0
73,8798,3.0,1.2
73,8859,0.5,0.0
73,26258,4.5,0.0
73,27369,3.5,0.0
73,27478,2.5,0.7
73,27604,4.0,0.0
73,27808,3.0,0.0
73,30825,3.0,0.8
73,36519,2.5,0.0
73,36529,3.5,1.5
73,40278,3.5,0.0
73,40629,1.5,1.3
73,47640,3.0,0.5
73,48780,4.5,3.8
73,48877,2.5,0.0
73,49651,3.0,0.0
73,54001,3.5,1.0
73,55232,2.5,0.0
73,55247,4.0,0.5
73,57368,1.5,1.3
73,58315,1.0,0.0
73,59369,3.0,2.2
73,59900,2.0,0.5
73,60072,2.5,2.0
73,60161,4.0,0.0
73,62434,3.5,0.8
73,66934,4.0,1.3
73,67695,3.0,0.0
73,68901,3.5,0.0
73,69481,4.0,1.2
73,71466,4.0,0.0
73,72641,4.0,0.0
73,73321,3.0,2.7
73,74545,4.0,1.3
73,74851,3.5,0.0
73,75813,3.5,0.0
73,76093,4.0,0.0
73,76251,4.5,1.7
73,78209,3.0,0.8
73,78574,3.5,0.0
73,79251,3.5,0.0
73,79879,2.5,0.0
73,80489,4.0,2.5
73,80693,4.0,0.0
73,83134,4.0,1.0
73,86882,4.5,1.0
73,91500,4.0,1.0
73,94864,4.0,1.0
73,95441,4.0,0.8
73,95875,3.5,1.2
73,102123,4.0,0.8
73,103249,2.5,1.3
73,104841,4.5,0.0
73,109374,4.5,0.8
73,117176,4.0,0.0
73,121231,3.5,0.0
73,148626,3.5,0.0
74,260,5.0,4.2
74,356,4.0,1.0
74,2549,3.0,0.0
75,1,3.0,3.3
75,3,3.0,0.0
75,350,3.0,0.0
75,786,1.0,1.3
75,1265,3.5,1.7
75,1441,3.5,0.0
75,1994,3.0,0.0
75,2300,4.0,0.0
75,2424,2.5,0.0
75,2692,5.0,0.0
75,2991,3.0,0.0
75,7254,4.0,0.0
76,1096,4.5,2.7
76,54259,3.5,1.7
77,1,4.0,3.0
77,6,3.5,0.0
77,39,2.5,0.0
77,95,1.5,0.0
77,141,3.0,0.0
77,316,4.0,0.0
77,377,2.5,1.3
77,741,4.0,0.0
77,1080,4.0,0.0
77,1129,4.0,0.0
77,1199,4.0,0.0
77,1220,4.5,0.0
77,1291,4.0,3.7
77,2011,4.0,0.0
77,2081,3.5,0.0
77,2528,3.5,0.0
77,2529,3.5,0.0
77,2600,4.0,0.0
77,2788,4.0,0.0
77,2858,3.0,0.0
77,2918,4.5,1.2
77,2985,3.5,0.0
77,3052,4.5,0.0
77,3147,4.0,1.3
77,3418,0.5,0.0
77,3527,4.0,0.0
77,3897,3.0,0.0
77,4246,2.0,0.0
77,4306,3.5,3.5
77,4993,3.0,4.0
77,5349,4.0,2.2
77,5782,4.0,0.0
77,5816,3.0,0.0
77,6811,4.0,0.0
77,26700,2.0,0.0
77,31150,3.5,0.0
77,34405,4.5,0.0
77,45499,3.5,0.0
78,34,3.5,2.5
78,508,4.0,1.2
78,593,4.5,4.2
78,736,4.5,1.8
78,919,3.5,0.0
78,1208,5.0,0.0
78,1586,3.5,1.7
78,1747,4.0,0.0
78,2231,4.5,1.3
78,2571,5.0,4.5
78,3082,4.5,0.0
78,3994,3.5,0.5
78,4270,5.0,0.0
78,4744,3.5,0.0
78,4995,4.5,0.0
78,5010,4.0,0.7
78,5378,5.0,0.0
78,6365,5.0,0.8
78,8464,3.5,1.0
78,33794,4.0,1.3
78,43679,4.5,0.0
78,46723,5.0,1.3
79,587,2.5,0.0
79,780,2.5,2.3
79,1517,0.5,0.0
79,5952,3.0,2.2
80,16,5.0,1.0
80,25,4.0,4.0
80,45,4.0,0.0
80,100,2.0,0.0
80,610,3.0,0.0
80,778,5.0,2.7
80,800,5.0,0.0
81,318,3.0,2.7
81,668,5.0,0.0
81,903,4.0,3.0
81,1176,4.0,0.0
81,1219,4.0,1.7
81,1232,4.5,0.0
81,2673,4.5,0.0
81,3578,3.5,0.0
81,4437,4.0,0.0
81,4878,2.0,0.0
81,5105,3.0,0.0
81,6301,2.5,0.0
81,6643,4.0,0.0
81,7979,4.5,0.0
81,8014,3.5,0.0
81,8533,2.5,0.0
81,8638,5.0,0.0
81,65130,4.0,0.0
81,71108,4.0,0.0
82,10,3.0,1.7
82,435,3.0,1.0
82,457,3.0,4.0
83,101,3.5,0.0
83,904,4.5,1.7
83,908,4.5,1.3
83,2700,4.5,2.3
83,3044,4.0,0.0
83,3114,4.0,3.0
83,3950,3.5,0.0
83,4322,4.5,0.0
83,5103,4.0,0.0
83,5135,4.5,0.0
83,5152,5.0,0.0
83,5445,0.5,0.0
83,6863,4.5,0.0
84,2571,5.0,4.3
84,56174,3.0,0.0
84,59315,3.5,3.0
85,21,4.0,3.0
85,23,3.0,0.0
85,203,3.0,0.0
85,317,4.0,1.7
85,329,5.0,3.3
85,356,4.0,4.3
85,405,3.0,0.0
85,437,3.0,0.0
85,546,1.0,0.0
85,590,3.0,3.3
85,594,2.0,0.0
85,688,1.0,0.0
86,41,4.0,3.7
86,47,5.0,1.3
86,58,4.0,1.3
86,68,4.0,0.0
86,72,4.0,0.0
86,85,4.0,1.7
86,105,3.0,1.7
86,110,3.0,3.3
86,172,3.0,0.0
86,180,3.0,1.0
86,213,4.0,0.0
86,246,3.0,2.3
86,287,3.0,0.0
86,306,5.0,3.0
86,468,3.0,1.0
86,482,4.0,0.0
86,535,5.0,3.0
86,551,4.0,2.7
86,593,5.0,2.7
86,596,4.0,1.0
86,597,3.0,2.0
86,708,3.0,0.0
86,783,3.0,1.3
87,728,5.0,0.3
87,780,3.0,4.0
87,786,3.0,3.0
87,1210,3.0,1.3
88,163,3.0,0.0
88,454,2.5,2.0
88,457,2.5,3.0
88,500,2.5,2.3
88,551,4.5,1.7
88,552,2.0,0.0
88,592,3.0,1.8
88,780,3.5,0.8
88,802,1.0,0.0
88,1073,3.0,1.3
88,1080,3.5,0.0
88,1196,3.5,2.5
88,1394,3.5,0.0
88,1784,3.5,0.0
88,2671,4.0,0.0
88,2692,4.5,0.0
88,3147,4.0,0.0
88,3418,3.5,0.0
88,3435,3.5,0.0
88,5952,3.5,2.7
88,5991,3.0,0.0
88,6539,4.0,0.8
88,6807,4.0,0.0
88,7153,3.5,2.7
88,40819,4.5,0.0
88,63876,4.5,0.0
88,66198,3.0,0.0
88,69844,4.0,0.0
89,303,4.0,0.0
89,2571,5.0,4.0
89,3114,4.5,0.0
89,4896,5.0,0.0
89,7153,5.0,2.7
89,7438,5.0,0.0
89,8528,5.0,0.0
90,661,3.0,1.0
90,837,4.0,0.0
90,986,4.0,0.0
90,1554,4.0,0.0
91,231,4.5,1.0
91,527,5.0,3.2
91,1265,5.0,1.7
91,2335,3.0,0.0
91,2571,5.0,4.5
91,4973,4.5,0.0
91,5952,5.0,4.5
91,8531,3.0,0.0
91,54503,4.0,0.0
91,79132,5.0,3.2
91,103810,5.0,0.0
91,106487,3.0,0.0
91,109374,5.0,0.0
91,112852,5.0,1.2
92,6,3.0,2.7
92,110,5.0,4.3
92,163,5.0,1.0
92,316,1.0,3.3
92,317,2.0,2.3
92,349,3.0,3.7
92,435,3.0,2.7
92,500,3.0,3.3
92,532,3.0,0.0
92,551,3.0,3.0
93,21,5.0,2.5
93,208,3.0,0.0
93,457,4.0,1.3
93,508,4.0,2.5
93,529,4.0,0.0
93,1610,4.0,0.0
93,2115,3.5,0.0
93,2302,4.0,1.5
93,44195,4.0,0.0
93,60069,3.5,0.0
94,69,3.0,0.0
94,161,3.5,4.3
94,208,2.0,3.2
94,356,5.0,3.7
94,780,2.0,0.0
94,1193,3.5,1.7
94,1580,3.0,0.0
94,2028,5.0,3.0
94,2423,4.0,0.0
94,2628,1.0,0.0
94,2706,3.5,0.0
94,3578,5.0,2.7
94,3753,4.0,0.0
94,5445,2.5,0.0
94,6378,1.0,0.0
94,7254,2.0,0.0
94,7438,2.0,1.0
94,33660,4.5,0.0
94,45722,2.5,0.0
94,51662,4.0,0.0
94,60069,5.0,0.0
94,64622,3.5,0.0
94,69481,3.5,0.0
95,16,5.0,1.7
95,260,5.0,2.7
95,593,5.0,3.0
95,1198,5.0,1.0
95,1214,5.0,0.0
95,1909,4.0,0.0
95,2160,3.0,1.3
95,2428,4.0,2.3
95,2485,4.0,0.0
95,2541,4.0,0.0
95,2672,3.0,0.7
95,2789,3.0,0.0
95,2888,3.0,0.0
95,3016,4.0,2.7
95,3255,4.0,0.0
95,3578,5.0,2.0
95,3793,5.0,0.0
95,4105,5.0,0.0
95,4865,4.0,0.0
95,4949,2.0,0.0
95,5222,4.0,0.0
96,527,3.5,3.8
96,608,4.0,2.2
96,922,5.0,1.2
96,951,5.0,0.0
96,1235,4.0,0.0
96,1285,4.0,1.5
96,7831,4.0,0.0
96,8128,4.5,0.0
96,25868,4.0,0.0
97,480,2.5,2.8
97,858,3.0,3.3
97,899,4.5,0.0
97,1193,2.5,3.0
97,1200,2.0,0.0
97,1207,3.5,0.0
97,1721,0.5,0.0
97,8949,3.0,0.0
97,34437,3.0,0.0
97,44555,4.5,0.0
97,46976,4.5,0.0
97,91529,1.0,0.0
98,357,3.5,3.5
98,724,5.0,2.0
98,1198,5.0,0.0
98,1967,4.0,0.0
98,2144,5.0,0.0
98,4246,5.0,0.0
98,6155,3.5,0.0
98,8360,5.0,0.0
98,8533,5.0,0.0
98,55280,3.5,0.0
98,88163,5.0,0.0
98,106487,2.0,0.0
99,28,3.0,0.0
99,318,5.0,4.3
99,367,3.0,0.0
99,900,3.0,0.0
99,908,4.0,0.0
99,953,5.0,0.0
99,1035,3.0,0.0
99,1084,4.0,0.0
99,1589,3.0,0.0
99,1591,1.0,0.0
99,1617,5.0,0.0
99,1619,5.0,0.0
99,1748,4.0,0.0
99,2028,4.0,0.0
99,2080,4.0,0.0
99,2094,2.0,0.0
99,2132,2.0,0.0
99,2966,2.0,0.0
99,3174,2.0,0.0
99,4014,4.0,0.0
99,4641,5.0,0.0
100,1,4.0,4.7
100,52,3.0,1.0
100,95,3.0,3.3
100,745,4.0,0.0
100,802,4.0,2.7
101,520,2.5,1.0
101,1214,3.5,1.3
101,2571,4.5,3.7
101,2699,3.0,0.0
101,3527,3.5,0.0
101,56921,4.0,0.0
101,58559,5.0,0.0
102,25,4.0,3.7
102,34,4.0,2.7
102,37,1.0,0.0
102,47,4.0,0.0
102,58,4.0,1.0
102,162,5.0,0.0
102,247,5.0,1.0
102,541,4.0,2.7
102,551,4.0,1.0
102,581,4.0,0.0
102,599,5.0,0.0
102,780,2.0,0.0
102,802,3.0,0.0
102,909,4.0,2.3
102,955,4.0,1.7
102,968,5.0,0.0
102,1010,4.0,0.0
102,1089,4.0,1.3
102,1094,4.0,1.0
102,1095,4.0,1.3
102,1096,4.0,2.3
102,1125,5.0,0.3
102,1148,4.0,1.3
102,1175,5.0,0.0
102,1188,3.0,1.0
102,1193,4.0,4.3
102,1197,5.0,2.3
102,1208,5.0,4.3
102,1219,5.0,1.7
102,1222,5.0,2.3
102,1233,5.0,5.0
102,1240,4.0,2.7
102,1252,5.0,4.7
102,1267,5.0,2.3
102,1284,5.0,3.3
102,1287,4.0,3.3
102,1289,4.0,0.0
102,1296,4.0,1.3
102,1393,2.0,1.0
102,1516,4.0,0.0
102,1719,4.0,0.0
102,1955,4.0,2.3
102,1962,3.0,1.0
102,1987,4.0,0.0
102,1997,5.0,1.0
102,2010,4.0,0.0
102,2019,4.0,4.7
102,2097,4.0,0.0
102,2109,4.0,1.0
102,2121,2.0,0.0
102,2160,5.0,0.0
102,2240,1.0,0.0
102,2362,4.0,0.0
102,2395,4.0,1.3
102,2397,3.0,0.0
102,2455,3.0,0.0
102,2548,1.0,0.0
102,2664,5.0,0.0
102,2852,4.0,0.0
102,2859,3.0,0.0
102,2902,2.0,0.0
102,2968,4.0,1.0
102,3019,4.0,1.3
102,3061,4.0,2.3
102,3129,4.0,0.0
102,3147,2.0,1.0
102,3169,3.0,0.7
102,3251,3.0,0.0
102,3264,4.0,0.0
102,3342,3.0,0.0
102,3358,4.0,1.3
102,3362,5.0,0.7
102,3421,3.0,4.0
102,3424,5.0,1.7
102,3435,5.0,5.0
102,3451,5.0,2.7
102,3461,4.0,0.7
102,3468,4.0,2.7
102,3521,4.0,1.3
102,3538,3.0,0.0
102,3543,4.0,1.0
102,3550,5.0,0.0
102,3565,3.0,0.0
102,3668,4.0,1.0
103,29,5.0,0.8
103,1199,4.0,1.7
103,1214,5.0,0.0
103,1385,1.5,0.0
103,2021,1.5,0.0
103,3175,4.0,0.0
103,3793,4.0,0.0
103,4848,5.0,0.0
103,6333,4.0,0.0
103,6790,4.0,0.0
103,8019,4.5,0.0
104,318,5.0,3.2
104,733,4.5,1.3
104,6365,3.5,0.8
104,58559,4.5,3.3
104,68358,4.0,1.7
104,74458,4.5,0.0
104,84844,4.0,0.0
104,106489,4.0,0.0
104,129354,3.5,0.0
105,47,4.0,3.8
105,290,2.5,0.0
105,832,3.0,1.2
105,1120,4.0,0.0
105,1175,4.0,0.0
105,1233,5.0,0.0
105,1305,4.0,0.0
105,1391,3.5,0.3
105,1392,3.0,0.0
105,1395,3.5,0.0
105,1499,2.0,0.0
105,1552,3.0,0.3
105,1617,5.0,1.3
105,1682,3.5,2.3
105,1961,4.0,1.7
105,2000,3.5,0.0
105,2001,3.0,0.0
105,2011,2.5,0.0
105,2115,3.5,1.2
105,2126,3.0,0.0
105,2291,4.0,0.0
105,2396,3.0,1.2
105,2699,3.0,0.8
105,2710,2.5,2.3
105,2793,2.0,0.0
105,2919,4.0,0.0
105,3168,3.5,0.0
105,3210,3.0,1.2
105,3489,2.5,0.0
105,3499,4.0,0.0
105,3686,3.0,0.0
105,3809,4.0,0.0
105,4056,4.0,0.0
105,4203,2.0,0.0
105,4239,4.0,0.0
105,4572,3.0,0.0
105,4837,3.5,0.0
105,4878,3.0,0.0
105,4896,3.0,1.3
105,4963,3.0,1.3
105,5377,4.0,0.0
105,5388,4.0,0.0
105,5418,4.0,1.3
105,5747,3.5,1.5
105,5878,3.5,0.0
105,6502,3.5,1.7
106,837,5.0,1.3
106,1992,4.0,0.0
106,2145,3.5,1.3
106,3210,4.0,1.5
106,8641,4.0,0.0
107,2805,2.0,0.0
107,2959,4.5,3.7
108,329,5.0,4.3
108,590,3.0,4.0
110,16,4.0,0.0
110,79,1.0,0.0
110,227,4.0,2.7
110,253,3.0,1.7
110,256,4.0,2.0
110,276,4.0,1.0
110,367,4.0,2.3
110,539,5.0,2.3
111,150,4.0,4.0
111,539,3.0,0.0
111,597,3.0,0.0
111,783,1.5,0.0
111,932,5.0,0.0
111,1088,3.5,0.0
111,1104,3.0,0.0
111,1210,4.0,1.2
111,1220,4.5,0.0
111,1231,4.0,0.0
111,1541,3.5,0.0
111,1544,1.5,0.0
111,1617,4.0,0.0
111,1639,4.0,0.0
111,1653,3.5,0.0
111,1863,3.0,0.0
111,1912,3.5,0.0
111,1917,2.5,0.0
111,1921,2.5,0.0
111,1943,3.5,0.0
111,1961,3.5,0.0
111,1968,4.0,0.0
111,2081,2.5,0.0
111,2657,4.5,1.0
111,2692,5.0,0.0
111,2959,5.0,0.0
111,3476,4.5,0.0
111,3893,3.0,0.0
111,3911,3.5,0.0
111,4299,3.5,0.0
111,4321,3.5,0.0
111,4816,4.0,0.0
111,5438,3.5,0.0
111,5829,3.0,0.0
111,6480,4.5,0.0
112,18,3.0,1.3
112,708,5.0,3.7
113,5,5.0,3.0
114,208,4.0,3.7
114,253,3.0,1.0
115,784,2.5,2.0
117,1347,0.5,0.0
117,8638,4.0,0.0
117,8949,4.0,0.0
117,30707,5.0,0.8
118,329,4.0,1.7
118,457,5.0,3.0
118,1019,4.0,0.0
118,1617,5.0,2.3
118,2064,5.0,0.0
118,2278,4.0,1.0
118,2804,5.0,0.0
118,2871,5.0,1.3
118,3147,4.0,1.7
118,3204,4.0,0.0
118,3769,4.0,0.0
118,3812,4.0,0.0
119,1,2.0,1.0
119,151,3.0,1.3
119,253,2.0,1.3
119,364,3.0,1.7
119,457,3.0,2.3
119,492,4.0,0.0
119,527,5.0,4.3
119,735,4.0,0.0
119,919,5.0,3.7
119,922,4.0,1.7
119,943,4.0,1.0
119,969,5.0,4.3
119,1028,3.0,1.0
119,1097,4.0,3.0
119,1127,2.0,1.0
119,1179,3.0,1.7
119,1192,2.0,0.0
119,1208,5.0,4.3
119,1272,5.0,2.7
119,1275,4.0,1.3
119,1374,3.0,2.3
119,1378,3.0,0.0
119,1394,5.0,2.7
119,1556,1.0,0.0
119,1562,1.0,0.0
119,1597,4.0,1.0
119,1603,2.0,0.0
119,1702,3.0,0.7
119,1762,3.0,0.0
119,1827,2.0,1.3
119,1894,2.0,0.0
119,2167,3.0,0.0
119,2174,5.0,0.7
119,2268,4.0,1.0
119,2278,4.0,0.0
119,2338,2.0,0.7
119,2425,3.0,0.0
119,2498,3.0,0.0
119,2542,3.0,0.0
119,2590,3.0,0.0
119,2707,3.0,0.0
119,2872,3.0,1.3
119,2987,4.0,2.7
119,3037,5.0,1.3
119,3108,5.0,0.0
119,3159,3.0,0.0
119,3175,3.0,1.3
119,3438,2.0,0.0
119,3701,3.0,0.7
119,3702,4.0,2.7
120,50,4.0,3.0
120,377,3.0,2.2
120,380,3.5,1.7
120,1198,3.5,0.0
120,1240,4.5,0.0
120,1302,3.5,0.0
120,1343,3.5,0.0
120,1476,2.5,0.0
120,1573,3.5,0.0
120,1625,4.0,0.0
120,1923,4.0,0.0
120,4306,2.5,0.0
120,5049,3.5,0.0
120,5349,4.0,0.0
121,186,3.0,1.0
121,198,5.0,0.0
121,364,4.0,2.3
121,435,3.0,0.0
121,588,4.0,2.7
122,300,3.0,3.0
122,316,4.0,1.7
122,349,3.0,3.3
122,527,3.0,1.7
122,595,3.0,2.7
123,407,5.0,0.0
123,2428,5.0,0.7
123,4228,5.0,0.0
124,1961,3.5,3.0
124,2959,5.0,2.7
124,6323,3.0,0.0
124,6874,2.0,0.0
124,7438,2.0,0.0
124,30707,3.0,0.0
124,41569,4.0,0.0
125,208,0.5,1.0
125,293,4.5,2.3
125,296,5.0,3.0
125,356,5.0,2.2
125,474,5.0,0.0
125,919,4.5,0.0
125,1036,4.5,0.5
125,1097,4.5,1.2
125,1304,4.5,0.0
125,1608,4.0,0.0
125,1673,4.5,0.0
125,2571,4.0,2.2
125,2628,0.5,1.0
125,2683,4.0,1.3
125,2804,4.0,1.3
125,3175,5.0,0.0
125,4023,4.0,0.0
125,5502,5.0,0.0
125,6863,3.0,1.3
125,8360,3.5,1.0
125,46723,5.0,0.0
125,48516,5.0,2.0
125,56367,4.5,2.3
125,61323,5.0,0.0
126,153,4.0,2.7
126,160,3.0,1.0
126,208,3.0,4.0
126,367,4.0,2.0
126,410,4.0,0.7
126,471,5.0,0.0
126,531,3.0,0.0
126,539,4.0,1.0
126,594,3.0,0.0
127,380,4.0,3.3
128,2,4.0,3.5
128,313,4.0,0.0
128,317,5.0,2.0
128,362,5.0,0.0
128,588,5.0,3.5
128,788,4.0,0.0
128,1031,5.0,0.0
128,1380,5.0,0.0
128,2006,3.0,1.3
128,2078,5.0,0.0
128,2081,5.0,0.0
128,2279,3.0,0.0
128,2424,5.0,0.0
128,2485,5.0,0.0
128,2581,3.0,0.0
128,2806,4.0,0.0
128,3081,4.0,0.0
128,3408,5.0,0.0
128,3578,5.0,1.0
128,3709,1.0,0.0
128,3993,4.0,0.0
128,4148,3.0,0.0
128,4246,3.0,0.0
128,4372,3.0,0.0
128,4951,4.0,0.0
128,5010,1.0,0.0
128,5151,5.0,0.0
128,5159,5.0,0.0
128,5266,4.0,0.0
128,5388,3.0,0.0
129,3623,4.0,2.0
130,1,3.0,4.2
130,235,0.5,0.0
130,246,4.0,0.0
130,303,3.5,0.0
130,457,4.0,2.7
130,475,3.5,0.0
130,497,4.0,0.0
130,1023,4.0,0.0
130,1042,3.5,0.0
130,1080,0.5,1.3
130,1377,1.0,1.7
130,1391,2.5,0.0
130,1500,4.0,0.0
130,1625,1.5,0.0
130,1682,3.0,0.0
130,2005,4.0,0.0
130,2078,3.5,0.0
130,2294,3.0,0.7
130,2324,4.5,1.3
130,2890,4.0,0.0
130,2916,3.5,0.0
130,2942,2.0,0.0
130,3034,4.0,0.0
130,3060,4.0,1.3
130,3087,3.5,0.0
130,3755,3.5,0.0
130,4886,3.0,1.7
130,5299,3.0,1.0
130,7153,5.0,3.3
130,8961,4.0,1.5
131,307,5.0,1.3
131,356,5.0,2.3
131,2028,5.0,0.0
131,2324,5.0,1.7
131,3408,5.0,0.0
131,3967,5.0,0.0
132,593,3.5,4.3
132,2028,2.5,0.0
132,2174,4.0,0.0
132,5971,5.0,0.8
132,27904,3.5,0.0
132,46578,5.0,0.0
133,47,2.5,1.7
133,593,0.5,4.3
133,745,0.5,0.0
133,1270,2.5,0.0
133,36535,1.0,0.0
133,40629,3.0,0.0
133,48082,3.0,0.0
133,64614,2.0,0.0
133,82459,0.5,0.0
133,86880,0.5,0.0
133,100383,1.5,0.0
134,329,4.0,0.0
134,364,3.0,2.3
134,736,4.5,2.2
134,1073,5.0,1.3
134,1198,5.0,3.7
134,1200,5.0,1.2
134,1208,3.0,1.2
134,1374,4.0,0.0
134,1584,3.5,0.0
134,1676,4.0,0.0
134,2115,5.0,1.2
134,2144,4.5,0.0
134,2160,4.0,1.3
134,2628,4.0,1.7
134,3095,3.0,0.0
134,3101,4.0,2.5
134,3671,4.5,0.8
134,3977,3.0,0.0
134,4011,4.0,0.0
134,4833,4.5,0.0
134,4886,3.0,0.5
134,5782,5.0,0.0
134,6383,3.0,0.0
134,6807,5.0,0.0
134,49272,4.5,1.2
134,55820,4.0,0.0
134,59387,4.5,0.0
134,66934,2.0,0.0
134,71057,4.0,0.0
134,76251,4.0,0.0
135,65,1.0,1.2
135,135,1.0,1.3
135,849,1.0,0.3
136,364,4.5,1.0
136,1196,4.0,3.8
136,1210,3.5,2.5
136,3552,3.0,0.0
137,260,5.0,4.0
137,296,5.0,0.0
137,380,5.0,0.0
137,736,4.0,1.0
137,898,4.0,0.0
137,1009,4.0,0.0
137,1617,4.0,0.0
137,2009,5.0,0.0
137,2054,2.0,0.0
137,3032,4.0,0.0
138,2959,4.0,4.3
138,6377,1.0,0.0
138,6539,2.5,0.0
138,48516,4.5,1.3
138,77658,4.5,0.0
138,103249,2.0,0.0
138,115713,4.0,0.0
138,116797,4.0,0.0
139,1097,4.5,2.7
139,1461,2.5,0.0
139,2791,2.0,0.0
139,2804,5.0,1.0
139,3471,4.0,1.3
139,4226,4.5,1.7
139,4290,3.0,0.0
139,4995,4.0,0.0
139,5349,3.5,0.0
139,6796,5.0,0.0
140,5,4.5,2.0
140,364,4.0,2.0
140,2470,4.0,0.0
140,4963,4.5,0.0
140,31658,4.0,0.0
140,103801,2.5,0.0
141,648,3.0,0.0
141,2881,3.0,0.8
141,3513,2.0,0.0
141,4310,4.0,0.0
142,2971,3.0,0.0
142,4291,1.0,0.0
142,4686,1.0,0.0
142,4720,3.0,0.0
143,1089,4.5,2.3
143,1245,1.5,0.0
143,1380,3.0,0.8
143,1449,1.5,0.0
143,3949,3.5,0.0
143,5669,4.5,0.0
143,6711,4.5,0.0
144,39,3.0,2.3
144,288,3.0,3.3
145,10,5.0,4.0
145,110,4.0,4.0
145,208,3.0,3.7
145,231,5.0,2.7
145,410,4.0,2.0
145,500,5.0,2.7
146,524,3.5,0.0
146,543,3.0,0.0
146,1210,4.0,2.7
146,1302,4.0,0.0
146,2028,4.5,0.0
146,2716,4.0,0.0
146,4226,4.5,1.2
147,111,5.0,2.5
147,296,5.0,4.2
147,1665,3.5,0.0
147,2542,5.0,0.0
148,588,4.0,0.8
148,1172,5.0,2.0
148,1732,4.0,0.0
148,2174,4.0,0.0
148,3476,4.5,0.0
148,3481,5.0,0.0
148,3977,3.0,0.0
148,4848,2.0,0.0
148,6269,5.0,0.0
148,6440,4.0,0.0
148,6502,4.5,0.0
149,337,3.5,0.0
149,610,1.0,0.0
149,1265,4.0,1.7
149,2997,3.5,0.0
149,5971,3.5,0.8
149,6593,3.0,0.0
149,8874,3.5,1.2
149,38061,4.0,0.0
149,42418,5.0,0.0
149,46976,3.5,1.2
149,55247,4.0,0.0
149,61071,3.0,0.0
149,80463,4.0,1.3
150,165,3.5,2.5
150,172,1.0,0.0
150,349,4.0,1.3
150,380,4.0,1.0
150,500,1.5,1.2
150,508,2.5,1.3
150,736,4.0,3.2
150,1302,4.0,1.2
150,1391,3.5,0.0
150,1393,3.5,0.0
150,1527,4.0,1.2
150,1552,3.5,0.0
150,1573,4.0,1.0
150,1597,3.5,0.0
150,1831,2.5,0.0
150,1923,3.0,1.2
150,1961,3.0,2.8
150,2011,4.0,0.0
150,2353,4.0,0.0
150,2422,3.5,0.7
150,2505,3.0,0.0
150,2959,3.5,1.0
150,3052,2.0,0.0
150,3254,3.5,0.0
150,3256,4.0,1.5
150,3316,2.5,0.0
150,3477,3.0,0.0
150,4023,2.5,0.0
150,4040,2.0,0.0
150,4814,3.5,0.0
150,4878,4.0,0.0
150,4980,3.0,0.0
150,5081,2.5,0.0
150,5418,4.5,1.5
150,6294,3.0,0.0
150,6333,3.0,0.0
150,6502,4.0,0.0
150,8368,2.0,0.0
150,8972,4.0,0.0
151,2,4.0,2.0
151,32,5.0,2.7
151,47,5.0,3.7
151,296,5.0,3.7
151,349,4.0,3.0
151,356,5.0,4.7
151,432,2.0,1.7
151,592,3.0,3.3
152,253,2.0,0.0
152,316,4.0,2.8
152,318,4.0,4.8
152,541,4.5,0.0
152,924,4.0,0.0
152,3481,2.5,0.0
152,4239,2.0,0.0
152,5010,3.5,0.0
152,5349,2.0,0.0
152,8961,3.5,1.5
152,46578,4.0,0.5
152,48774,3.0,0.0
152,54997,4.0,0.0
152,56367,4.0,0.0
152,63082,4.0,2.2
152,68954,4.5,0.0
152,73321,4.0,0.0
153,546,1.0,0.3
153,920,5.0,1.7
153,1277,4.0,0.0
153,2571,4.0,1.8
153,2762,5.0,0.0
153,4367,4.0,0.0
154,62,3.0,4.0
154,107,4.0,0.0
155,750,3.0,1.7
155,965,4.0,0.0
155,1197,4.0,3.0
155,1396,3.0,0.0
156,2770,1.5,2.3
156,69122,4.5,1.3
156,77561,0.5,0.0
157,47,3.5,2.3
157,50,4.0,1.3
157,296,4.0,2.3
157,370,2.5,0.0
157,586,3.0,0.0
157,1196,3.5,4.0
157,1291,3.5,3.2
157,1923,2.0,0.0
157,5418,3.5,2.0
157,5679,2.5,1.0
157,6539,3.0,2.3
157,8950,4.5,1.2
157,30745,3.5,0.0
157,33794,4.0,2.2
157,34405,3.5,0.0
157,47491,4.5,0.0
157,51255,3.0,1.0
157,71106,3.5,0.0
157,74458,3.5,1.0
157,89745,3.0,2.5
157,89904,4.0,0.0
157,91529,4.0,2.3
157,93838,4.0,0.0
158,327,2.0,2.3
158,2643,2.0,1.3
158,61323,3.5,0.0
